vehicle_id,model,manufacture_year,age_years,age_months,mileage_km,mileage_miles,battery_capacity_kwh,current_capacity_kwh,battery_health_percent,battery_cycles,base_price_lkr,region,region_cost_multiplier,avg_temperature_c,fast_charge_ratio,home_charging_available,public_charging_frequency,previous_repairs,needs_repair,repair_type,service_provider,labor_hours,labor_rate_lkr_per_hour,labor_cost_lkr,parts_cost_lkr,diagnostic_fee_lkr,service_charge_lkr,total_repair_cost_lkr,under_warranty,warranty_coverage_percent,out_of_pocket_cost_lkr,total_cost_usd,out_of_pocket_usd
SLEV_00820,Nissan Leaf,2016,10,120,103996,64620,40,26.29,65.73,519,9000000,Kurunegala,0.88,32.5,0.342,True,Frequent,7,True,Inverter Repair/Replace,Independent EV Specialist,15.37,2377.95,36554.94,867315.19,14763.86,51500.27,939426.04,False,0.0,939426.04,3131.42,3131.42
SLEV_00821,Wuling Air EV,2021,5,60,41631,25868,26,20.82,80.08,208,4500000,Colombo,1.15,25.8,0.291,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00822,Hyundai IONIQ Electric,2020,6,72,71447,44395,38,29.77,78.34,357,15000000,Kandy,0.95,28.5,0.078,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00823,Hyundai IONIQ Electric,2021,5,60,52809,32813,38,31.05,81.71,264,15000000,Negombo,1.0,25.8,0.121,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00824,Wuling Air EV,2024,2,24,19978,12413,26,24.26,93.32,99,4500000,Kandy,0.95,28.9,0.205,True,Rare,1,True,Door Lock Actuator,Hybrid Hub (Edirisinghe),7.86,2744.77,21564.98,75853.03,13995.25,4218.4,116746.46,False,0.0,116746.46,389.15,389.15
SLEV_00825,Wuling Air EV,2022,4,48,36610,22748,26,23.23,89.35,183,4500000,Jaffna,0.9,29.2,0.129,True,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00826,Tesla Model 3,2017,9,108,75255,46761,75,55.87,74.49,376,18000000,Colombo,1.15,19.2,0.467,False,Frequent,3,True,Inverter Repair/Replace,Hybrid Hub (Edirisinghe),16.62,2102.63,34936.97,1260532.01,10064.3,43281.52,1395646.93,False,0.0,1395646.93,4652.16,4652.16
SLEV_00827,Hyundai IONIQ Electric,2019,7,84,98082,60945,38,28.52,75.05,490,15000000,Galle,0.9,26.4,0.065,True,Occasional,2,True,Control Unit Programming,General Auto Workshop,12.7,1455.07,18474.86,108645.1,10115.45,3463.29,138250.26,False,0.0,138250.26,460.83,460.83
SLEV_00828,Wuling Air EV,2022,4,48,31483,19562,26,23.41,90.04,157,4500000,Anuradhapura,0.85,29.5,0.211,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00829,BYD Atto 3,2023,3,36,42780,26582,60,49.91,83.18,213,12000000,Galle,0.9,29.2,0.235,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00830,Mercedes B250e,2018,8,96,83606,51950,28,19.78,70.65,418,18000000,Galle,0.9,32.1,0.289,False,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00831,Nissan Leaf 62kWh,2023,3,36,21467,13338,62,51.37,82.85,107,12000000,Anuradhapura,0.85,25.4,0.32,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00832,Nissan Leaf,2020,6,72,66535,41342,40,33.96,84.89,332,9000000,Matara,0.85,26.7,0.163,False,Occasional,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00833,Tesla Model S,2017,9,108,83944,52160,100,72.24,72.24,419,33000000,Colombo,1.15,28.9,0.351,False,Rare,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00834,Mercedes B250e,2018,8,96,83888,52125,28,19.46,69.5,419,18000000,Negombo,1.0,28.8,0.225,True,Occasional,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00835,Kia Niro EV,2022,4,48,40601,25228,64,55.71,87.05,203,15000000,Colombo,1.15,27.9,0.047,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00836,Hyundai IONIQ Electric,2017,9,108,100953,62729,38,28.13,74.03,504,15000000,Matara,0.85,27.1,0.291,True,Occasional,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00837,Mitsubishi i-MiEV,2015,11,132,136331,84712,16,10.72,66.97,681,2300000,Kurunegala,0.88,28.5,0.234,False,Very Frequent,3,True,Control Unit Programming,Hybrid Hub (Edirisinghe),7.86,1679.84,13199.43,42567.88,4218.68,3473.96,61587.34,False,0.0,61587.34,205.29,205.29
SLEV_00838,BMW i3,2021,5,60,51610,32068,42,34.9,83.09,258,15000000,Matara,0.85,31.5,0.5,False,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00839,Nissan Leaf,2020,6,72,58027,36056,40,30.29,75.72,290,9000000,Negombo,1.0,27.1,0.111,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00840,Hyundai Kona Electric,2022,4,48,46205,28710,64,53.78,84.03,231,15000000,Jaffna,0.9,28.5,0.133,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00841,Volkswagen ID.4,2022,4,48,35454,22030,77,65.14,84.6,177,14000000,Colombo,1.15,33.7,0.296,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00842,Volkswagen ID.4,2022,4,48,40113,24925,77,64.17,83.33,200,14000000,Jaffna,0.9,33.5,0.226,False,Very Frequent,2,True,DC-DC Converter Repair,Authorized Dealer,5.1,2744.51,14005.53,230641.75,10845.48,11322.74,274178.91,False,0.0,274178.91,913.93,913.93
SLEV_00843,Mercedes B250e,2019,7,84,87064,54099,28,22.6,80.71,435,18000000,Jaffna,0.9,28.0,0.267,False,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00844,MG ZS EV,2021,5,60,43019,26730,44,33.63,76.42,215,11000000,Kurunegala,0.88,27.0,0.412,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00845,Wuling Air EV,2022,4,48,47933,29784,26,21.22,81.62,239,4500000,Anuradhapura,0.85,29.1,0.359,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00846,Kia Niro EV,2020,6,72,70360,43719,64,46.59,72.8,351,15000000,Kurunegala,0.88,34.9,0.418,False,Rare,4,True,Motor Winding Repair,Browns Hybrid Care,12.02,2558.88,30769.19,639144.36,13038.24,46137.27,739666.89,False,0.0,739666.89,2465.56,2465.56
SLEV_00847,BMW i3,2020,6,72,49649,30850,42,32.98,78.52,248,15000000,Anuradhapura,0.85,28.2,0.356,False,Occasional,3,True,Inverter Repair/Replace,Hybrid Hub (Edirisinghe),11.96,3063.63,36633.71,792136.04,12597.95,46933.54,863851.66,False,0.0,863851.66,2879.51,2879.51
SLEV_00848,Hyundai Kona Electric,2023,3,36,34710,21567,64,54.44,85.06,173,15000000,Kandy,0.95,26.2,0.514,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00849,Wuling Air EV,2023,3,36,20870,12968,26,21.48,82.63,104,4500000,Kurunegala,0.88,27.3,0.158,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00850,Nissan Leaf 62kWh,2022,4,48,37767,23467,62,54.14,87.33,188,12000000,Kurunegala,0.88,30.3,0.249,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00851,Mahindra e2o,2019,7,84,73104,45424,10,7.93,79.26,365,2500000,Galle,0.9,25.9,0.442,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00852,Mitsubishi i-MiEV,2018,8,96,76817,47731,16,11.75,73.41,384,2300000,Matara,0.85,28.1,0.39,True,Very Frequent,5,True,Motor Winding Repair,Authorized Dealer,16.64,4066.01,67651.4,800241.88,7688.43,57250.41,927729.04,False,0.0,927729.04,3092.43,3092.43
SLEV_00853,Nissan Leaf 62kWh,2021,5,60,41972,26080,62,49.91,80.49,209,12000000,Jaffna,0.9,23.6,0.433,True,Very Frequent,2,True,Steering System Repair,Independent EV Specialist,12.51,1879.72,23511.01,109640.4,13917.65,10159.48,149564.41,False,0.0,149564.41,498.55,498.55
SLEV_00854,Hyundai Kona Electric,2023,3,36,43981,27328,64,54.87,85.74,219,15000000,Anuradhapura,0.85,26.7,0.243,True,Very Frequent,1,True,Tire Replacement (Set),General Auto Workshop,8.43,2232.58,18829.4,165849.86,5752.94,10842.19,197950.47,False,0.0,197950.47,659.83,659.83
SLEV_00855,Tesla Model 3,2022,4,48,49298,30632,75,60.23,80.31,246,18000000,Anuradhapura,0.85,21.1,0.672,False,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00856,Hyundai IONIQ Electric,2022,4,48,34733,21582,38,31.29,82.34,173,15000000,Anuradhapura,0.85,25.6,0.539,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00857,Nissan Leaf,2016,10,120,52399,32559,40,30.02,75.04,261,9000000,Jaffna,0.9,26.3,0.154,True,Rare,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00858,Mahindra e2o,2019,7,84,90114,55994,10,8.08,80.78,450,2500000,Kurunegala,0.88,29.1,0.431,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00859,Hyundai Kona Electric,2020,6,72,19313,12000,64,52.35,81.79,96,15000000,Colombo,1.15,26.3,0.403,False,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00860,Nissan Leaf 62kWh,2023,3,36,29318,18217,62,56.72,91.48,146,12000000,Kurunegala,0.88,29.8,0.131,False,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00861,Hyundai IONIQ Electric,2023,3,36,22874,14213,38,34.21,90.03,114,15000000,Batticaloa,0.82,29.6,0.443,False,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00862,Mercedes B250e,2019,7,84,44133,27422,28,22.18,79.2,220,18000000,Galle,0.9,29.3,0.463,True,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00863,Nissan Leaf,2024,2,24,22542,14006,40,39.05,97.62,112,9000000,Galle,0.9,29.4,0.436,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00864,Volkswagen ID.4,2021,5,60,50894,31624,77,66.72,86.65,254,14000000,Ratnapura,0.87,25.8,0.402,True,Occasional,3,True,Steering System Repair,General Auto Workshop,3.98,1845.86,7339.25,246286.07,14450.78,10724.81,287984.62,False,0.0,287984.62,959.95,959.95
SLEV_00865,Nissan Leaf,2022,4,48,35995,22366,40,36.84,92.11,179,9000000,Galle,0.9,35.6,0.67,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00866,Nissan Leaf 62kWh,2023,3,36,16080,9991,62,56.66,91.38,80,12000000,Negombo,1.0,28.9,0.642,False,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00867,Mercedes B250e,2020,6,72,57251,35574,28,21.92,78.28,286,18000000,Jaffna,0.9,30.7,0.158,True,Rare,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00868,Hyundai IONIQ Electric,2020,6,72,57502,35730,38,29.13,76.66,287,15000000,Kurunegala,0.88,30.9,0.566,True,Very Frequent,2,True,Software Update/Diagnostic,Authorized Dealer,3.36,3000.71,10091.25,46608.18,9446.5,2630.24,70646.14,False,0.0,70646.14,235.49,235.49
SLEV_00869,Mahindra e2o,2017,9,108,94043,58435,10,7.09,70.88,470,2500000,Galle,0.9,30.7,0.54,True,Very Frequent,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00870,BYD Atto 3,2024,2,24,12720,7903,60,58.28,97.13,63,12000000,Anuradhapura,0.85,29.6,0.044,True,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00871,Hyundai IONIQ Electric,2018,8,96,71028,44134,38,25.31,66.62,355,15000000,Jaffna,0.9,16.7,0.305,True,Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00872,BMW i3,2021,5,60,23997,14911,42,36.66,87.3,119,15000000,Kandy,0.95,31.5,0.144,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00873,Mahindra e2o,2018,8,96,90139,56009,10,7.6,76.04,450,2500000,Galle,0.9,32.6,0.371,False,Occasional,3,True,Suspension Component Repair,Independent EV Specialist,4.42,2131.59,9427.62,110144.14,12578.05,8034.84,138285.16,False,0.0,138285.16,460.95,460.95
SLEV_00874,MG ZS EV,2024,2,24,31100,19324,44,39.99,90.88,155,11000000,Jaffna,0.9,25.1,0.317,False,Rare,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00875,BYD Atto 3,2024,2,24,16160,10041,60,52.23,87.04,80,12000000,Matara,0.85,30.1,0.291,False,Very Frequent,1,True,Onboard Charger Replacement,Authorized Dealer,5.28,4718.3,24913.29,441941.91,3171.49,29856.31,504699.86,True,64.08,181301.83,1682.33,604.34
SLEV_00876,Nissan Leaf,2023,3,36,24276,15084,40,35.28,88.2,121,9000000,Galle,0.9,22.8,0.478,True,Occasional,1,True,Brake System Service,Hybrid Hub (Edirisinghe),5.72,2925.29,16731.7,112732.88,7734.47,3126.46,138191.88,False,0.0,138191.88,460.64,460.64
SLEV_00877,MG ZS EV,2020,6,72,65297,40573,44,34.97,79.48,326,11000000,Batticaloa,0.82,28.3,0.115,False,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00878,Nissan Leaf 62kWh,2022,4,48,41800,25973,62,53.09,85.63,209,12000000,Matara,0.85,29.7,0.383,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00879,Mercedes B250e,2020,6,72,67006,41635,28,21.86,78.06,335,18000000,Matara,0.85,21.6,0.399,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00880,Wuling Air EV,2021,5,60,61744,38365,26,19.4,74.61,308,4500000,Anuradhapura,0.85,32.0,0.04,True,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00881,Tesla Model S,2019,7,84,60345,37496,100,80.02,80.02,301,33000000,Ratnapura,0.87,29.2,0.306,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00882,Hyundai Kona Electric,2023,3,36,37525,23316,64,61.49,96.07,187,15000000,Anuradhapura,0.85,26.7,0.273,True,Occasional,1,True,Charging Port Repair,Authorized Dealer,10.84,3552.9,38518.82,123757.63,8736.75,8590.67,174181.27,False,0.0,174181.27,580.6,580.6
SLEV_00883,Tesla Model 3,2021,5,60,66098,41071,75,60.42,80.56,330,18000000,Kandy,0.95,27.8,0.525,False,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00884,BMW i3,2020,6,72,64239,39916,42,34.39,81.87,321,15000000,Galle,0.9,24.3,0.383,False,Rare,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00885,Kia Niro EV,2021,5,60,58361,36263,64,51.09,79.83,291,15000000,Anuradhapura,0.85,26.8,0.162,True,Very Frequent,3,True,Battery Cooling System Repair,Independent EV Specialist,14.75,2962.09,43700.17,322906.64,3106.95,11481.35,388410.16,False,0.0,388410.16,1294.7,1294.7
SLEV_00886,BYD Atto 3,2022,4,48,50932,31647,60,51.5,85.84,254,12000000,Jaffna,0.9,24.7,0.175,True,Frequent,0,True,Body Panel Repair,Authorized Dealer,8.11,2731.32,22153.44,249500.82,12039.57,16775.14,300092.48,False,0.0,300092.48,1000.31,1000.31
SLEV_00887,Mitsubishi i-MiEV,2013,13,156,173775,107978,16,9.3,58.13,868,2300000,Batticaloa,0.82,35.7,0.587,True,Very Frequent,9,True,Motor Bearing Replacement,Independent EV Specialist,6.22,1427.46,8880.31,1587184.18,5711.74,93159.26,1687647.66,False,0.0,1687647.66,5625.49,5625.49
SLEV_00888,Volkswagen ID.4,2022,4,48,33103,20569,77,66.49,86.35,165,14000000,Galle,0.9,29.2,0.728,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00889,Wuling Air EV,2022,4,48,42508,26413,26,21.88,84.13,212,4500000,Galle,0.9,28.9,0.076,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00890,Mercedes B250e,2020,6,72,54011,33560,28,23.1,82.51,270,18000000,Jaffna,0.9,33.1,0.197,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00891,Mitsubishi i-MiEV,2018,8,96,66035,41032,16,12.03,75.2,330,2300000,Negombo,1.0,28.1,0.181,False,Rare,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00892,Nissan Leaf 62kWh,2023,3,36,39555,24578,62,49.51,79.85,197,12000000,Negombo,1.0,28.9,0.478,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00893,Mercedes B250e,2015,11,132,97334,60480,28,18.16,64.84,486,18000000,Galle,0.9,26.9,0.288,True,Rare,8,True,Onboard Charger Replacement,General Auto Workshop,13.88,1993.71,27676.94,355641.57,9130.23,12590.85,407136.98,False,0.0,407136.98,1357.12,1357.12
SLEV_00894,Nissan Leaf,2022,4,48,61321,38103,40,34.23,85.57,306,9000000,Jaffna,0.9,31.4,0.424,True,Very Frequent,1,True,Cooling Fan Replacement,Hybrid Hub (Edirisinghe),6.13,3470.96,21288.89,123405.49,4607.98,3662.38,159208.06,False,0.0,159208.06,530.69,530.69
SLEV_00895,Hyundai IONIQ Electric,2020,6,72,61845,38428,38,28.7,75.52,309,15000000,Anuradhapura,0.85,24.5,0.112,True,Very Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00896,Mercedes B250e,2016,10,120,129370,80386,28,17.05,60.91,646,18000000,Batticaloa,0.82,26.4,0.568,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00897,Tesla Model 3,2019,7,84,45332,28167,75,57.76,77.01,226,18000000,Ratnapura,0.87,30.9,0.146,True,Occasional,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00898,Kia Niro EV,2019,7,84,78597,48837,64,46.87,73.24,392,15000000,Kandy,0.95,21.0,0.215,False,Occasional,3,True,Battery Cooling System Repair,Independent EV Specialist,10.9,2113.32,23032.97,479461.58,8832.04,22323.37,541685.39,False,0.0,541685.39,1805.62,1805.62
SLEV_00899,MG ZS EV,2019,7,84,79030,49106,44,34.16,77.65,395,11000000,Anuradhapura,0.85,28.0,0.219,True,Rare,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00900,Mitsubishi i-MiEV,2015,11,132,117808,73202,16,10.31,64.43,589,2300000,Kurunegala,0.88,23.5,0.31,True,Rare,4,True,Door Lock Actuator,General Auto Workshop,9.67,1189.26,11502.83,61772.09,12392.83,4745.95,86350.52,False,0.0,86350.52,287.84,287.84
SLEV_00901,Volkswagen ID.4,2023,3,36,42573,26453,77,68.22,88.6,212,14000000,Ratnapura,0.87,34.7,0.141,False,Very Frequent,2,True,Battery Cooling System Repair,Browns Hybrid Care,8.92,1803.15,16076.83,462969.51,6272.02,9678.04,505877.92,False,0.0,505877.92,1686.26,1686.26
SLEV_00902,Hyundai IONIQ Electric,2022,4,48,38251,23768,38,30.14,79.31,191,15000000,Kandy,0.95,31.3,0.145,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00903,BMW i3,2021,5,60,48246,29978,42,37.69,89.74,241,15000000,Anuradhapura,0.85,24.4,0.331,True,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00904,BYD Atto 3,2022,4,48,46922,29155,60,52.6,87.67,234,12000000,Batticaloa,0.82,26.4,0.115,False,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00905,Hyundai IONIQ Electric,2018,8,96,72340,44949,38,27.89,73.39,361,15000000,Galle,0.9,31.0,0.212,True,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00906,Kia Niro EV,2021,5,60,51855,32221,64,49.21,76.9,259,15000000,Batticaloa,0.82,25.1,0.175,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00907,BYD Atto 3,2023,3,36,36013,22377,60,49.19,81.99,180,12000000,Ratnapura,0.87,27.8,0.171,True,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00908,Tesla Model 3,2023,3,36,30602,19015,75,65.03,86.7,153,18000000,Galle,0.9,28.0,0.099,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00909,MG ZS EV,2023,3,36,20567,12779,44,39.18,89.05,102,11000000,Batticaloa,0.82,30.1,0.239,True,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00910,Kia Niro EV,2022,4,48,45065,28002,64,55.41,86.59,225,15000000,Colombo,1.15,24.4,0.183,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00911,Volkswagen ID.4,2024,2,24,21739,13507,77,71.45,92.8,108,14000000,Kandy,0.95,31.7,0.087,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00912,Mitsubishi i-MiEV,2016,10,120,89166,55405,16,9.9,61.88,445,2300000,Galle,0.9,29.8,0.427,True,Rare,7,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00913,Hyundai Kona Electric,2019,7,84,93334,57995,64,46.25,72.27,466,15000000,Galle,0.9,29.7,0.466,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00914,Tesla Model 3,2020,6,72,73219,45496,75,59.2,78.94,366,18000000,Jaffna,0.9,24.5,0.463,False,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00915,Kia Niro EV,2023,3,36,27830,17292,64,61.34,95.85,139,15000000,Negombo,1.0,32.2,0.334,False,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00916,Hyundai IONIQ Electric,2020,6,72,51762,32163,38,31.51,82.92,258,15000000,Batticaloa,0.82,27.9,0.536,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00917,Kia Niro EV,2019,7,84,65126,40467,64,48.24,75.37,325,15000000,Matara,0.85,27.4,0.173,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
